order_id,date,region,category,product,salesperson,quantity,unit_price,revenue,is_returned
ORD-006110,2024-03-19,West,Books,Product-026,Rep-14,43,466.28,20050.04,Yes
ORD-006111,2024-12-15,North,Books,Product-006,Rep-11,4,159.88,639.52,Yes
ORD-006112,2024-01-15,North,Books,Product-023,Rep-04,32,219.05,7009.6,Yes
ORD-006113,2024-01-03,West,Food,Product-012,Rep-17,29,456.73,13245.17,No
ORD-006114,2024-07-07,North,Sports,Product-041,Rep-14,24,230.99,5543.76,No
ORD-006115,2024-09-03,East,Clothing,Product-045,Rep-03,3,219.57,658.71,No
ORD-006116,2024-03-31,Central,Sports,Product-008,Rep-09,36,381.06,13718.16,No
ORD-006117,2024-01-06,South,Electronics,Product-024,Rep-06,41,297.98,12217.18,No
ORD-006118,2024-03-31,East,Sports,Product-015,Rep-07,48,184.95,8877.6,No
ORD-006119,2024-08-25,North,Sports,Product-044,Rep-19,18,393.65,7085.7,Yes
ORD-006120,2024-03-28,Central,Sports,Product-038,Rep-09,44,386.33,16998.52,No
ORD-006121,2024-12-18,East,Sports,Product-048,Rep-18,30,315.88,9476.4,Yes
ORD-006122,2024-02-16,South,Food,Product-049,Rep-13,12,337.23,4046.76,No
ORD-006123,2024-02-01,North,Electronics,Product-036,Rep-18,35,112.01,3920.35,Yes
ORD-006124,2024-03-17,North,Electronics,Product-026,Rep-06,23,247.99,5703.77,Yes
ORD-006125,2024-11-30,East,Electronics,Product-015,Rep-12,26,360.54,9374.04,No
ORD-006126,2024-11-12,West,Electronics,Product-021,Rep-04,23,443.07,10190.61,No
ORD-006127,2024-08-12,East,Books,Product-010,Rep-19,25,377.87,9446.75,No
ORD-006128,2024-06-26,South,Books,Product-004,Rep-05,35,430.53,15068.55,No
ORD-006129,2024-05-04,South,Clothing,Product-004,Rep-20,25,259.15,6478.75,No
ORD-006130,2024-04-01,Central,Electronics,Product-036,Rep-01,21,437.18,9180.78,No
ORD-006131,2024-11-10,East,Sports,Product-030,Rep-07,18,14.08,253.44,No
ORD-006132,2024-02-19,Central,Electronics,Product-049,Rep-02,35,457.81,16023.35,Yes
ORD-006133,2024-11-23,Central,Sports,Product-019,Rep-17,1,221.32,221.32,No
ORD-006134,2024-05-03,West,Clothing,Product-002,Rep-01,46,378.85,17427.1,No
ORD-006135,2024-08-08,Central,Books,Product-001,Rep-18,4,116.45,465.8,No
ORD-006136,2024-01-20,South,Books,Product-024,Rep-20,25,141.58,3539.5,Yes
ORD-006137,2024-05-25,West,Electronics,Product-041,Rep-11,19,236.4,4491.6,No
ORD-006138,2024-01-30,South,Books,Product-042,Rep-17,17,237.6,4039.2,Yes
ORD-006139,2024-03-22,Central,Electronics,Product-013,Rep-01,30,215.6,6468.0,Yes
ORD-006140,2024-06-13,North,Sports,Product-035,Rep-11,41,398.56,16340.96,No
ORD-006141,2024-06-17,West,Sports,Product-050,Rep-01,20,243.69,4873.8,No
ORD-006142,2024-04-02,East,Clothing,Product-033,Rep-06,32,157.19,5030.08,No
ORD-006143,2024-01-02,Central,Clothing,Product-012,Rep-01,29,86.08,2496.32,No
ORD-006144,2024-12-21,Central,Electronics,Product-021,Rep-12,9,481.22,4330.98,Yes
ORD-006145,2024-02-29,Central,Books,Product-006,Rep-03,13,168.09,2185.17,No
ORD-006146,2024-10-10,Central,Electronics,Product-047,Rep-12,33,239.62,7907.46,Yes
ORD-006147,2024-04-16,North,Sports,Product-041,Rep-09,40,374.36,14974.4,Yes
ORD-006148,2024-09-19,North,Food,Product-007,Rep-05,2,182.63,365.26,Yes
ORD-006149,2024-12-31,North,Food,Product-048,Rep-12,1,248.84,248.84,Yes
ORD-006150,2024-06-18,South,Clothing,Product-050,Rep-05,28,292.34,8185.52,No
ORD-006151,2024-07-27,East,Sports,Product-037,Rep-19,45,314.36,14146.2,No
ORD-006152,2024-08-17,West,Clothing,Product-003,Rep-19,15,257.91,3868.65,No
ORD-006153,2024-12-11,South,Sports,Product-004,Rep-13,24,93.19,2236.56,Yes
ORD-006154,2024-07-06,North,Books,Product-006,Rep-05,27,103.35,2790.45,No
ORD-006155,2024-03-04,West,Food,Product-040,Rep-03,14,241.2,3376.8,No
ORD-006156,2024-11-26,North,Sports,Product-015,Rep-14,21,269.93,5668.53,No
ORD-006157,2024-10-23,East,Food,Product-014,Rep-14,19,435.47,8273.93,No
ORD-006158,2024-12-13,Central,Food,Product-045,Rep-20,45,101.5,4567.5,No
ORD-006159,2024-07-09,North,Food,Product-003,Rep-18,27,278.2,7511.4,No
ORD-006160,2024-02-25,South,Electronics,Product-035,Rep-15,19,193.83,3682.77,No
ORD-006161,2024-07-29,North,Clothing,Product-013,Rep-01,50,117.99,5899.5,No
ORD-006162,2024-03-20,South,Sports,Product-034,Rep-08,14,124.13,1737.82,Yes
ORD-006163,2024-12-04,South,Food,Product-002,Rep-20,37,196.36,7265.32,No
ORD-006164,2024-09-10,North,Food,Product-016,Rep-18,2,132.96,265.92,No
ORD-006165,2024-07-13,East,Electronics,Product-032,Rep-05,28,259.97,7279.16,No
ORD-006166,2024-01-22,Central,Books,Product-047,Rep-17,48,84.3,4046.4,No
ORD-006167,2024-08-06,North,Food,Product-014,Rep-16,13,209.6,2724.8,No
ORD-006168,2024-09-28,West,Clothing,Product-013,Rep-07,4,422.35,1689.4,Yes
ORD-006169,2024-10-15,West,Sports,Product-035,Rep-06,30,19.62,588.6,No
ORD-006170,2024-08-25,East,Food,Product-007,Rep-17,32,29.94,958.08,No
ORD-006171,2024-03-11,West,Books,Product-013,Rep-13,7,6.57,45.99,No
ORD-006172,2024-09-27,North,Books,Product-035,Rep-19,44,91.06,4006.64,No
ORD-006173,2024-01-06,East,Sports,Product-044,Rep-17,1,192.31,192.31,Yes
ORD-006174,2024-03-22,Central,Clothing,Product-024,Rep-06,32,296.06,9473.92,No
ORD-006175,2024-07-12,North,Books,Product-035,Rep-03,21,254.27,5339.67,No
ORD-006176,2024-11-01,Central,Electronics,Product-043,Rep-20,9,82.61,743.49,No
ORD-006177,2024-11-05,North,Electronics,Product-036,Rep-02,29,9.15,265.35,No
ORD-006178,2024-05-15,West,Sports,Product-023,Rep-09,36,363.82,13097.52,No
ORD-006179,2024-09-28,North,Food,Product-035,Rep-08,30,277.74,8332.2,No
ORD-006180,2024-05-10,Central,Sports,Product-025,Rep-15,27,450.54,12164.58,No
ORD-006181,2024-07-17,South,Electronics,Product-043,Rep-17,4,95.49,381.96,Yes
ORD-006182,2024-08-04,East,Food,Product-004,Rep-11,46,214.14,9850.44,No
ORD-006183,2024-11-21,North,Sports,Product-032,Rep-18,44,155.33,6834.52,Yes
ORD-006184,2024-12-25,South,Food,Product-046,Rep-08,14,225.34,3154.76,No
ORD-006185,2024-02-24,West,Sports,Product-032,Rep-01,9,212.04,1908.36,No
ORD-006186,2024-02-11,Central,Books,Product-035,Rep-04,22,394.33,8675.26,No
ORD-006187,2024-11-19,North,Food,Product-011,Rep-04,47,222.61,10462.67,No
ORD-006188,2024-12-08,South,Food,Product-031,Rep-20,22,196.91,4332.02,No
ORD-006189,2024-05-09,North,Books,Product-035,Rep-06,16,102.21,1635.36,No
ORD-006190,2024-04-25,Central,Sports,Product-031,Rep-14,47,404.56,19014.32,No
ORD-006191,2024-03-10,North,Books,Product-034,Rep-09,3,266.3,798.9,No
ORD-006192,2024-05-09,Central,Books,Product-029,Rep-10,1,383.17,383.17,No
ORD-006193,2024-07-16,West,Books,Product-033,Rep-11,9,62.84,565.56,No
ORD-006194,2024-06-24,Central,Food,Product-010,Rep-09,41,66.98,2746.18,No
ORD-006195,2024-10-14,South,Sports,Product-012,Rep-19,28,203.94,5710.32,Yes
ORD-006196,2024-08-25,East,Books,Product-040,Rep-09,11,71.96,791.56,Yes
ORD-006197,2024-08-09,Central,Food,Product-007,Rep-08,43,16.62,714.66,No
ORD-006198,2024-08-12,South,Sports,Product-027,Rep-18,46,462.46,21273.16,No
ORD-006199,2024-05-01,South,Sports,Product-043,Rep-20,40,71.8,2872.0,No
ORD-006200,2024-03-11,Central,Books,Product-042,Rep-17,10,182.29,1822.9,No
ORD-006201,2024-04-05,East,Electronics,Product-004,Rep-08,37,209.08,7735.96,No
ORD-006202,2024-07-24,West,Electronics,Product-036,Rep-10,24,251.13,6027.12,No
ORD-006203,2024-09-08,Central,Sports,Product-011,Rep-14,42,463.4,19462.8,No
ORD-006204,2024-09-03,North,Books,Product-003,Rep-02,15,315.31,4729.65,Yes
ORD-006205,2024-03-17,Central,Books,Product-041,Rep-02,28,209.23,5858.44,No
ORD-006206,2024-02-08,North,Sports,Product-006,Rep-01,19,304.41,5783.79,Yes
ORD-006207,2024-11-01,Central,Sports,Product-021,Rep-10,7,217.7,1523.9,No
ORD-006208,2024-06-08,North,Electronics,Product-031,Rep-17,47,128.07,6019.29,No
ORD-006209,2024-07-23,East,Food,Product-049,Rep-06,9,328.99,2960.91,Yes
ORD-006210,2024-11-27,South,Food,Product-043,Rep-18,21,94.54,1985.34,No
ORD-006211,2024-12-17,South,Clothing,Product-007,Rep-14,13,32.97,428.61,No
ORD-006212,2024-07-10,West,Electronics,Product-003,Rep-15,50,450.99,22549.5,Yes
ORD-006213,2024-11-17,East,Electronics,Product-008,Rep-16,35,340.98,11934.3,Yes
ORD-006214,2024-04-19,North,Clothing,Product-023,Rep-02,43,456.86,19644.98,Yes
ORD-006215,2024-07-27,East,Books,Product-017,Rep-08,18,92.19,1659.42,No
ORD-006216,2024-10-21,East,Food,Product-009,Rep-14,42,156.77,6584.34,No
ORD-006217,2024-02-01,Central,Books,Product-032,Rep-09,21,486.71,10220.91,Yes
ORD-006218,2024-02-11,West,Food,Product-045,Rep-19,27,12.36,333.72,No
ORD-006219,2024-04-08,West,Sports,Product-047,Rep-16,46,420.05,19322.3,No
ORD-006220,2024-07-02,West,Books,Product-021,Rep-19,39,321.46,12536.94,No
ORD-006221,2024-01-31,Central,Food,Product-011,Rep-17,17,363.2,6174.4,No
ORD-006222,2024-04-26,North,Books,Product-018,Rep-08,4,403.88,1615.52,Yes
ORD-006223,2024-12-03,South,Sports,Product-032,Rep-15,16,315.45,5047.2,No
ORD-006224,2024-05-30,South,Clothing,Product-050,Rep-05,42,388.4,16312.8,No
ORD-006225,2024-06-25,East,Books,Product-045,Rep-10,44,230.99,10163.56,Yes
ORD-006226,2024-05-31,South,Food,Product-041,Rep-13,31,471.83,14626.73,No
ORD-006227,2024-11-13,West,Clothing,Product-043,Rep-10,31,79.42,2462.02,Yes
ORD-006228,2024-10-15,North,Electronics,Product-003,Rep-20,1,207.99,207.99,No
ORD-006229,2024-10-13,South,Sports,Product-033,Rep-06,19,149.33,2837.27,No
ORD-006230,2024-02-03,South,Electronics,Product-009,Rep-17,25,319.85,7996.25,No
ORD-006231,2024-08-04,West,Books,Product-050,Rep-02,23,255.43,5874.89,No
ORD-006232,2024-05-25,North,Food,Product-042,Rep-12,34,298.11,10135.74,No
ORD-006233,2024-10-15,Central,Sports,Product-048,Rep-09,37,286.1,10585.7,No
ORD-006234,2024-05-15,East,Food,Product-008,Rep-05,44,494.04,21737.76,No
ORD-006235,2024-05-26,Central,Electronics,Product-046,Rep-15,14,459.97,6439.58,Yes
ORD-006236,2024-09-20,South,Electronics,Product-047,Rep-08,50,14.95,747.5,No
ORD-006237,2024-11-08,Central,Books,Product-035,Rep-09,42,149.77,6290.34,No
ORD-006238,2024-11-13,South,Electronics,Product-010,Rep-17,2,372.5,745.0,No
ORD-006239,2024-02-07,North,Clothing,Product-026,Rep-10,41,54.87,2249.67,No
ORD-006240,2024-02-18,Central,Food,Product-017,Rep-16,43,257.88,11088.84,No
ORD-006241,2024-08-25,North,Books,Product-004,Rep-12,41,485.94,19923.54,Yes
ORD-006242,2024-08-15,North,Books,Product-009,Rep-13,2,312.75,625.5,No
ORD-006243,2024-04-04,Central,Clothing,Product-009,Rep-14,29,205.31,5953.99,No
ORD-006244,2024-08-19,East,Sports,Product-034,Rep-02,10,6.64,66.4,No
ORD-006245,2024-09-08,West,Clothing,Product-029,Rep-20,3,243.23,729.69,No
ORD-006246,2024-09-10,South,Sports,Product-038,Rep-20,43,167.76,7213.68,No
ORD-006247,2024-04-09,North,Sports,Product-020,Rep-12,25,285.03,7125.75,No
ORD-006248,2024-05-17,West,Sports,Product-044,Rep-08,7,433.85,3036.95,No
ORD-006249,2024-08-19,South,Sports,Product-011,Rep-13,46,445.7,20502.2,No
ORD-006250,2024-11-05,Central,Electronics,Product-021,Rep-20,2,54.8,109.6,No
ORD-006251,2024-03-25,East,Sports,Product-048,Rep-16,31,464.62,14403.22,Yes
ORD-006252,2024-07-03,South,Clothing,Product-014,Rep-03,42,169.09,7101.78,No
ORD-006253,2024-10-20,South,Food,Product-032,Rep-11,50,117.72,5886.0,No
ORD-006254,2024-02-02,North,Books,Product-025,Rep-12,40,416.76,16670.4,Yes
ORD-006255,2024-03-13,North,Electronics,Product-011,Rep-16,8,402.3,3218.4,No
ORD-006256,2024-06-06,West,Food,Product-034,Rep-15,43,307.35,13216.05,Yes
ORD-006257,2024-01-03,South,Food,Product-015,Rep-17,23,64.71,1488.33,Yes
ORD-006258,2024-11-28,West,Electronics,Product-022,Rep-07,27,100.67,2718.09,No
ORD-006259,2024-07-15,West,Books,Product-041,Rep-19,39,108.06,4214.34,No
ORD-006260,2024-12-28,East,Clothing,Product-012,Rep-13,32,147.06,4705.92,No
ORD-006261,2024-06-11,Central,Clothing,Product-043,Rep-09,13,48.98,636.74,No
ORD-006262,2024-10-02,North,Books,Product-021,Rep-15,32,71.33,2282.56,No
ORD-006263,2024-02-19,Central,Food,Product-042,Rep-20,20,431.25,8625.0,No
ORD-006264,2024-02-28,East,Food,Product-021,Rep-19,38,354.71,13478.98,No
ORD-006265,2024-03-31,South,Sports,Product-018,Rep-01,41,135.04,5536.64,No
ORD-006266,2024-09-09,North,Food,Product-029,Rep-08,29,470.92,13656.68,No
ORD-006267,2024-09-27,East,Electronics,Product-021,Rep-04,22,7.74,170.28,No
ORD-006268,2024-06-27,North,Electronics,Product-013,Rep-03,6,324.93,1949.58,No
ORD-006269,2024-08-19,East,Food,Product-038,Rep-04,9,498.62,4487.58,No
ORD-006270,2024-05-22,East,Electronics,Product-040,Rep-14,48,189.78,9109.44,No
ORD-006271,2024-08-23,North,Electronics,Product-047,Rep-11,44,191.34,8418.96,Yes
ORD-006272,2024-05-18,North,Electronics,Product-001,Rep-06,16,139.69,2235.04,No
ORD-006273,2024-11-30,East,Food,Product-030,Rep-12,24,174.37,4184.88,No
ORD-006274,2024-11-24,East,Food,Product-048,Rep-15,50,419.64,20982.0,No
ORD-006275,2024-03-12,East,Food,Product-006,Rep-02,38,323.23,12282.74,No
ORD-006276,2024-01-02,West,Electronics,Product-049,Rep-05,28,262.23,7342.44,No
ORD-006277,2024-05-04,Central,Books,Product-049,Rep-06,4,307.92,1231.68,Yes
ORD-006278,2024-06-08,North,Books,Product-007,Rep-13,45,245.19,11033.55,No
ORD-006279,2024-04-22,North,Food,Product-014,Rep-10,30,113.77,3413.1,No
ORD-006280,2024-10-05,East,Sports,Product-005,Rep-14,39,5.03,196.17,No
ORD-006281,2024-10-23,West,Books,Product-008,Rep-12,13,35.89,466.57,Yes
ORD-006282,2024-09-02,North,Books,Product-026,Rep-04,8,430.02,3440.16,No
ORD-006283,2024-11-05,East,Electronics,Product-022,Rep-19,4,114.03,456.12,Yes
ORD-006284,2024-05-17,West,Books,Product-029,Rep-20,8,64.21,513.68,No
ORD-006285,2024-12-11,West,Food,Product-027,Rep-15,13,56.44,733.72,Yes
ORD-006286,2024-10-17,North,Sports,Product-030,Rep-09,40,196.69,7867.6,No
ORD-006287,2024-02-05,West,Clothing,Product-002,Rep-17,10,79.04,790.4,No
ORD-006288,2024-10-04,East,Books,Product-037,Rep-18,34,158.93,5403.62,No
ORD-006289,2024-05-11,Central,Sports,Product-026,Rep-17,50,112.31,5615.5,No
ORD-006290,2024-10-02,South,Books,Product-017,Rep-17,44,218.25,9603.0,No
ORD-006291,2024-12-22,North,Sports,Product-046,Rep-15,15,11.04,165.6,Yes
ORD-006292,2024-06-15,Central,Sports,Product-023,Rep-01,17,246.62,4192.54,Yes
ORD-006293,2024-04-09,South,Books,Product-029,Rep-05,49,401.92,19694.08,Yes
ORD-006294,2024-02-03,West,Electronics,Product-018,Rep-01,21,194.02,4074.42,No
ORD-006295,2024-09-30,East,Food,Product-039,Rep-04,12,473.99,5687.88,No
ORD-006296,2024-08-18,Central,Electronics,Product-037,Rep-09,6,212.97,1277.82,No
ORD-006297,2024-12-05,Central,Sports,Product-027,Rep-08,14,332.03,4648.42,No
ORD-006298,2024-10-02,North,Sports,Product-005,Rep-12,6,399.17,2395.02,Yes
ORD-006299,2024-09-19,South,Books,Product-038,Rep-01,47,41.91,1969.77,Yes
ORD-006300,2024-05-21,Central,Books,Product-047,Rep-10,29,299.1,8673.9,No
ORD-006301,2024-11-02,Central,Sports,Product-005,Rep-11,17,34.69,589.73,Yes
ORD-006302,2024-11-05,Central,Clothing,Product-032,Rep-18,49,115.26,5647.74,Yes
ORD-006303,2024-12-26,West,Clothing,Product-028,Rep-18,41,488.63,20033.83,Yes
ORD-006304,2024-01-11,East,Electronics,Product-041,Rep-14,40,252.76,10110.4,Yes
ORD-006305,2024-05-29,East,Books,Product-047,Rep-13,20,430.77,8615.4,Yes
ORD-006306,2024-02-22,South,Sports,Product-018,Rep-06,31,380.82,11805.42,Yes
ORD-006307,2024-07-28,North,Food,Product-048,Rep-17,31,29.83,924.73,No
ORD-006308,2024-10-10,North,Food,Product-040,Rep-16,10,143.66,1436.6,No
ORD-006309,2024-12-30,Central,Books,Product-012,Rep-10,44,296.76,13057.44,Yes
ORD-006310,2024-01-18,North,Food,Product-005,Rep-17,15,34.07,511.05,No
ORD-006311,2024-02-17,West,Sports,Product-028,Rep-06,29,177.04,5134.16,No
ORD-006312,2024-12-17,East,Books,Product-017,Rep-04,20,307.33,6146.6,No
ORD-006313,2024-10-28,South,Clothing,Product-024,Rep-03,23,432.6,9949.8,Yes
ORD-006314,2024-02-12,East,Clothing,Product-014,Rep-09,1,72.46,72.46,No
ORD-006315,2024-03-15,East,Books,Product-004,Rep-18,29,460.08,13342.32,No
ORD-006316,2024-10-22,South,Books,Product-033,Rep-06,20,425.92,8518.4,No
ORD-006317,2024-11-11,Central,Food,Product-013,Rep-09,43,373.05,16041.15,No
ORD-006318,2024-10-02,West,Electronics,Product-008,Rep-04,12,50.24,602.88,No
ORD-006319,2024-11-27,West,Food,Product-050,Rep-04,22,241.26,5307.72,No
ORD-006320,2024-02-22,Central,Food,Product-016,Rep-06,14,313.17,4384.38,No
ORD-006321,2024-08-28,South,Sports,Product-032,Rep-08,24,11.89,285.36,Yes
ORD-006322,2024-08-24,Central,Clothing,Product-044,Rep-08,21,449.13,9431.73,No
ORD-006323,2024-05-22,South,Electronics,Product-048,Rep-07,16,129.3,2068.8,No
ORD-006324,2024-09-04,Central,Books,Product-011,Rep-18,37,443.49,16409.13,Yes
ORD-006325,2024-09-08,Central,Electronics,Product-001,Rep-14,13,443.81,5769.53,No
ORD-006326,2024-12-19,West,Electronics,Product-020,Rep-17,21,386.79,8122.59,No
ORD-006327,2024-11-09,West,Clothing,Product-034,Rep-13,19,25.63,486.97,No
ORD-006328,2024-07-06,East,Clothing,Product-037,Rep-07,48,176.91,8491.68,No
ORD-006329,2024-01-12,South,Food,Product-033,Rep-15,50,216.75,10837.5,No
ORD-006330,2024-07-13,Central,Food,Product-035,Rep-05,2,264.17,528.34,No
ORD-006331,2024-08-02,North,Books,Product-030,Rep-12,10,379.09,3790.9,Yes
ORD-006332,2024-02-02,South,Books,Product-048,Rep-01,6,188.2,1129.2,No
ORD-006333,2024-06-02,Central,Books,Product-031,Rep-11,50,52.25,2612.5,No
ORD-006334,2024-12-23,East,Clothing,Product-048,Rep-16,35,257.12,8999.2,Yes
ORD-006335,2024-05-01,West,Sports,Product-031,Rep-01,29,493.86,14321.94,Yes
ORD-006336,2024-12-19,South,Sports,Product-038,Rep-18,22,127.85,2812.7,Yes
ORD-006337,2024-03-31,South,Sports,Product-025,Rep-11,46,79.27,3646.42,No
ORD-006338,2024-12-18,South,Books,Product-049,Rep-13,48,185.06,8882.88,No
ORD-006339,2024-05-27,Central,Books,Product-010,Rep-06,22,61.32,1349.04,No
ORD-006340,2024-01-07,South,Food,Product-050,Rep-14,35,482.53,16888.55,No
ORD-006341,2024-12-12,South,Sports,Product-037,Rep-13,18,400.99,7217.82,Yes
ORD-006342,2024-04-17,North,Sports,Product-044,Rep-13,34,33.16,1127.44,Yes
ORD-006343,2024-08-09,South,Sports,Product-039,Rep-09,37,298.35,11038.95,No
ORD-006344,2024-02-08,West,Clothing,Product-034,Rep-05,3,475.83,1427.49,No
ORD-006345,2024-02-06,West,Sports,Product-047,Rep-13,25,77.12,1928.0,Yes
ORD-006346,2024-06-05,West,Food,Product-045,Rep-16,45,96.84,4357.8,Yes
ORD-006347,2024-01-30,South,Electronics,Product-024,Rep-13,16,213.65,3418.4,No
ORD-006348,2024-11-29,South,Food,Product-041,Rep-02,42,379.02,15918.84,No
ORD-006349,2024-11-10,South,Food,Product-011,Rep-18,20,41.29,825.8,Yes
ORD-006350,2024-12-12,West,Books,Product-049,Rep-01,36,445.34,16032.24,Yes
ORD-006351,2024-02-16,Central,Sports,Product-048,Rep-06,1,232.89,232.89,No
ORD-006352,2024-12-26,East,Sports,Product-002,Rep-17,26,17.71,460.46,No
ORD-006353,2024-10-12,Central,Food,Product-014,Rep-16,43,255.27,10976.61,No
ORD-006354,2024-02-27,East,Books,Product-027,Rep-07,13,91.02,1183.26,No
ORD-006355,2024-02-07,West,Electronics,Product-020,Rep-08,46,295.73,13603.58,No
ORD-006356,2024-12-23,West,Books,Product-037,Rep-16,16,28.1,449.6,No
ORD-006357,2024-07-11,Central,Clothing,Product-008,Rep-18,33,359.41,11860.53,Yes
ORD-006358,2024-10-11,North,Sports,Product-048,Rep-16,49,480.58,23548.42,No
ORD-006359,2024-08-24,South,Electronics,Product-008,Rep-06,11,301.2,3313.2,No
ORD-006360,2024-07-01,Central,Books,Product-001,Rep-07,40,347.42,13896.8,Yes
ORD-006361,2024-03-08,South,Electronics,Product-032,Rep-17,44,110.19,4848.36,Yes
ORD-006362,2024-08-17,South,Clothing,Product-009,Rep-16,49,13.4,656.6,No
ORD-006363,2024-09-26,North,Sports,Product-021,Rep-20,35,277.95,9728.25,No
ORD-006364,2024-01-13,Central,Electronics,Product-025,Rep-12,27,113.23,3057.21,No
ORD-006365,2024-08-20,North,Sports,Product-037,Rep-04,11,439.02,4829.22,Yes
ORD-006366,2024-10-21,North,Electronics,Product-005,Rep-15,23,116.5,2679.5,No
ORD-006367,2024-06-14,South,Clothing,Product-013,Rep-18,5,116.62,583.1,Yes
ORD-006368,2024-02-08,North,Clothing,Product-002,Rep-19,14,332.94,4661.16,Yes
ORD-006369,2024-11-01,Central,Books,Product-040,Rep-13,20,7.42,148.4,Yes
ORD-006370,2024-12-26,North,Books,Product-032,Rep-05,16,408.9,6542.4,No
ORD-006371,2024-03-21,Central,Food,Product-004,Rep-19,3,318.22,954.66,Yes
ORD-006372,2024-08-10,South,Food,Product-015,Rep-08,48,422.03,20257.44,No
ORD-006373,2024-07-04,East,Clothing,Product-027,Rep-05,2,60.46,120.92,No
ORD-006374,2024-02-04,West,Food,Product-025,Rep-04,3,159.59,478.77,No
ORD-006375,2024-05-05,Central,Electronics,Product-047,Rep-11,3,439.85,1319.55,Yes
ORD-006376,2024-04-15,North,Sports,Product-026,Rep-15,15,330.48,4957.2,No
ORD-006377,2024-01-29,South,Food,Product-001,Rep-16,38,418.28,15894.64,No
ORD-006378,2024-02-17,Central,Sports,Product-041,Rep-14,41,422.03,17303.23,No
ORD-006379,2024-06-21,North,Clothing,Product-025,Rep-08,16,122.07,1953.12,No
ORD-006380,2024-09-03,West,Electronics,Product-038,Rep-11,18,104.3,1877.4,Yes
ORD-006381,2024-12-25,West,Food,Product-007,Rep-13,1,18.69,18.69,No
ORD-006382,2024-12-15,North,Electronics,Product-046,Rep-10,25,246.63,6165.75,No
ORD-006383,2024-09-22,Central,Books,Product-024,Rep-01,16,325.95,5215.2,Yes
ORD-006384,2024-04-25,Central,Food,Product-033,Rep-10,37,131.56,4867.72,No
ORD-006385,2024-05-27,North,Sports,Product-007,Rep-20,42,84.86,3564.12,Yes
ORD-006386,2024-03-12,North,Books,Product-023,Rep-04,14,88.75,1242.5,Yes
ORD-006387,2024-07-26,West,Electronics,Product-032,Rep-12,48,12.83,615.84,Yes
ORD-006388,2024-08-21,West,Clothing,Product-025,Rep-15,22,64.39,1416.58,No
ORD-006389,2024-11-20,Central,Books,Product-007,Rep-13,23,402.19,9250.37,No
ORD-006390,2024-12-04,West,Food,Product-013,Rep-20,10,338.45,3384.5,No
ORD-006391,2024-06-26,West,Books,Product-011,Rep-01,28,271.28,7595.84,No
ORD-006392,2024-01-02,West,Books,Product-006,Rep-01,17,423.43,7198.31,No
ORD-006393,2024-07-15,Central,Books,Product-025,Rep-10,44,172.98,7611.12,Yes
ORD-006394,2024-05-09,East,Electronics,Product-044,Rep-19,19,393.67,7479.73,No
ORD-006395,2024-05-31,Central,Food,Product-038,Rep-12,22,112.85,2482.7,No
ORD-006396,2024-01-08,North,Clothing,Product-041,Rep-20,36,480.67,17304.12,Yes
ORD-006397,2024-08-06,Central,Books,Product-013,Rep-11,47,293.45,13792.15,No
ORD-006398,2024-05-10,South,Sports,Product-017,Rep-07,9,406.67,3660.03,No
ORD-006399,2024-11-18,West,Electronics,Product-037,Rep-17,6,23.82,142.92,No
ORD-006400,2024-05-13,West,Electronics,Product-017,Rep-14,21,33.06,694.26,No
ORD-006401,2024-08-14,South,Books,Product-001,Rep-15,3,79.68,239.04,No
ORD-006402,2024-02-27,East,Electronics,Product-011,Rep-06,32,34.33,1098.56,No
ORD-006403,2024-03-27,South,Electronics,Product-013,Rep-09,22,164.89,3627.58,Yes
ORD-006404,2024-08-18,South,Sports,Product-002,Rep-19,27,97.31,2627.37,No
ORD-006405,2024-06-02,Central,Electronics,Product-007,Rep-13,5,248.43,1242.15,No
ORD-006406,2024-08-17,West,Food,Product-036,Rep-06,40,22.91,916.4,Yes
ORD-006407,2024-08-16,South,Sports,Product-048,Rep-13,13,308.71,4013.23,Yes
ORD-006408,2024-01-14,West,Clothing,Product-038,Rep-14,49,458.99,22490.51,No
ORD-006409,2024-08-10,North,Books,Product-019,Rep-13,7,72.63,508.41,No
ORD-006410,2024-07-28,East,Sports,Product-023,Rep-13,31,191.13,5925.03,No
ORD-006411,2024-06-18,Central,Electronics,Product-048,Rep-03,4,279.76,1119.04,No
ORD-006412,2024-05-06,South,Food,Product-030,Rep-01,37,292.27,10813.99,No
ORD-006413,2024-09-20,South,Sports,Product-023,Rep-11,28,64.3,1800.4,Yes
ORD-006414,2024-05-08,South,Food,Product-044,Rep-11,16,266.71,4267.36,No
ORD-006415,2024-01-06,West,Books,Product-022,Rep-19,16,96.9,1550.4,Yes
ORD-006416,2024-10-01,West,Sports,Product-003,Rep-12,49,482.44,23639.56,No
ORD-006417,2024-09-28,North,Food,Product-013,Rep-01,14,405.61,5678.54,No
ORD-006418,2024-09-07,West,Clothing,Product-004,Rep-08,15,445.33,6679.95,No
ORD-006419,2024-01-10,East,Books,Product-026,Rep-19,7,370.12,2590.84,No
ORD-006420,2024-12-22,West,Electronics,Product-048,Rep-01,45,436.14,19626.3,No
ORD-006421,2024-01-07,West,Books,Product-003,Rep-20,32,441.17,14117.44,No
ORD-006422,2024-09-05,Central,Food,Product-046,Rep-09,19,485.92,9232.48,Yes
